Well_ID	Longitude	Latitude	GWLm	method	mean	median	well_constructed_depth	altitude	vertical_datum	Counts
292233094541501	-94.904	29.376	-15.27	mean	-15.27	-14.85	771.0	10.45	NAVD88	5
292239094570301	-94.951	29.378	-14.81	median	-14.81	-14.81	1005.0	14.67	NAVD88	1
292246095553601	-95.927	29.380	10.42	mean	10.42	10.56	363.0	86.54	NAVD88	6
292303094553201	-94.926	29.384	-15.41	mean	-15.41	-14.98	728.0	13.44	NAVD88	6
292305094554801	-94.930	29.385	-16.53	mean	-16.53	-16.01	715.0	13.48	NAVD88	5
292314094563001	-94.942	29.387	-13.80	mean	-13.80	-13.44	702.0	9.99	NAVD88	5
292324094573801	-94.961	29.390	-17.62	mean	-17.62	-17.70	737.0	9.76	NAVD88	5
292327094575901	-94.967	29.391	-18.36	mean	-18.36	-18.70	644.0	11.13	NAVD88	5
292333094545001	-94.914	29.393	-16.03	mean	-16.03	-15.44	763.0	9.84	NAVD88	5
292335095133501	-95.226	29.393	-34.51	median	-34.51	-34.51	728.0	38.69	NAVD88	1
292336095063301	-95.109	29.394	-25.58	mean	-25.58	-25.48	805.0	28.26	NAVD88	4
292337094542801	-94.908	29.394	-17.93	mean	-17.93	-18.01	772.0	9.86	NAVD88	5
292338095063601	-95.110	29.394	-25.06	mean	-25.06	-24.88	870.0	27.82	NAVD88	73
292344095292801	-95.491	29.396	-14.73	median	-14.73	-14.73	595.0	60.02	NAVD88	1
292350095002201	-95.006	29.398	-17.82	mean	-17.82	-17.81	874.0	20.00	NAVD88	6
292354095425501	-95.716	29.399	1.56	median	1.45	1.56	491.0	66.41	NAVD88	6
292354095430201	-95.718	29.399	-4.89	mean	-4.89	-4.83	497.0	67.45	NAVD88	6
292358095062001	-95.106	29.400	-28.67	median	-28.67	-28.67	776.0	26.36	NAVD88	2
292359095501601	-95.838	29.400	6.46	mean	6.46	6.54	435.0	92.24	NAVD88	6
292403095052601	-95.091	29.401	-26.11	mean	-26.11	-26.32	771.0	25.88	NAVD88	6
292431094555601	-94.933	29.409	-16.05	mean	-16.05	-15.77	894.0	6.76	NAVD88	6
292439094553101	-94.926	29.411	-16.79	mean	-16.79	-16.55	785.0	6.03	NAVD88	4
292440095053801	-95.094	29.411	-26.87	mean	-26.87	-27.13	764.0	23.47	NAVD88	6
292443095045201	-95.081	29.412	-26.28	median	-26.28	-26.28	781.0	24.94	NAVD88	2
292448095173401	-95.293	29.414	-15.44	median	-15.44	-15.44	404.0	40.20	NAVD88	1
292453095272701	-95.458	29.415	-11.14	median	-11.14	-11.14	470.0	55.08	NAVD88	1
292456095560101	-95.934	29.416	14.20	mean	14.20	14.19	564.0	95.08	NAVD88	6
292458094534201	-94.895	29.416	-7.24	mean	-7.24	-7.22	210.0	5.30	NAVD88	76
292458094534203	-94.895	29.416	-11.48	mean	-11.48	-11.45	400.0	5.30	NAVD88	76
292458094534204	-94.895	29.416	-16.30	mean	-16.30	-16.30	535.0	5.30	NAVD88	76
292458094534205	-94.895	29.416	-16.23	mean	-16.23	-16.19	1060.0	5.30	NAVD88	77
292458094534206	-94.895	29.416	-15.72	mean	-15.72	-15.62	800.0	5.87	NAVD88	78
292459095451901	-95.756	29.417	9.62	mean	9.62	9.96	636.0	73.58	NAVD88	4
292500095451701	-95.755	29.417	2.64	mean	2.64	2.62	660.0	73.55	NAVD88	6
292527095561701	-95.938	29.424	13.96	mean	13.96	13.91	403.0	95.20	NAVD88	6
292530095560701	-95.936	29.425	13.88	mean	13.88	13.97	240.0	94.98	NAVD88	5
292533095052701	-95.091	29.426	-28.89	mean	-28.89	-29.18	770.0	18.77	NAVD88	6
292534095044501	-95.079	29.426	-25.98	mean	-25.98	-25.45	810.0	21.27	NAVD88	6
292542095082301	-95.140	29.429	-30.49	mean	-30.49	-30.28	677.0	20.55	NAVD88	71
292545095123301	-95.209	29.429	-22.94	median	-22.94	-22.94	505.0	36.00	NAVD88	1
292548094565601	-94.949	29.430	-13.84	median	-16.70	-13.84	692.0	4.98	NAVD88	3
292603095150901	-95.253	29.435	-40.01	median	-40.01	-40.01	702.0	42.66	NAVD88	2
292605095571301	-95.954	29.435	14.87	mean	14.87	14.89	590.0	94.92	NAVD88	6
292611095012901	-95.025	29.437	-23.12	mean	-23.12	-23.35	700.0	17.85	NAVD88	5
292611095563901	-95.944	29.437	12.81	mean	12.81	12.88	623.0	97.69	NAVD88	6
292617095065501	-95.116	29.438	-30.65	mean	-30.65	-29.61	736.0	18.93	NAVD88	6
292619095060601	-95.102	29.439	-31.13	mean	-31.13	-32.11	750.0	16.77	NAVD88	5
292623095164601	-95.280	29.440	-24.09	median	-24.09	-24.09	459.0	41.28	NAVD88	1
292627095165601	-95.282	29.441	-22.33	median	-22.33	-22.33	378.0	47.96	NAVD88	1
292708095155501	-95.266	29.453	-43.50	median	-43.50	-43.50	608.0	39.67	NAVD88	1
292720095155901	-95.267	29.456	-15.60	median	-15.60	-15.60	328.0	39.68	NAVD88	1
292727095345704	-95.583	29.458	-10.21	mean	-10.21	-10.03	500.0	65.92	NAVD88	6
292729095175201	-95.298	29.458	-9.44	median	-9.44	-9.44	316.0	49.54	NAVD88	1
292738095191501	-95.321	29.461	-45.84	median	-45.84	-45.84	577.0	52.13	NAVD88	1
292800095193501	-95.327	29.467	-44.80	median	-44.80	-44.80	548.0	50.50	NAVD88	1
292829095144101	-95.245	29.475	-31.71	median	-31.71	-31.71	360.0	37.72	NAVD88	1
292841094584901	-94.984	29.481	-27.71	median	-27.71	-27.71	660.0	10.71	NAVD88	2
292848094590001	-94.981	29.478	-24.54	mean	-24.54	-23.59	651.0	10.42	NAVD88	6
292853095381301	-95.637	29.482	-16.34	median	-15.93	-16.34	803.0	71.30	NAVD88	3
292857095230801	-95.386	29.483	-20.15	median	-20.15	-20.15	561.0	55.00	NAVD88	1
292859095380501	-95.635	29.483	-21.89	median	-21.89	-21.89	853.0	67.91	NAVD88	2
292900094585501	-94.983	29.483	-24.92	mean	-24.92	-24.14	664.0	12.66	NAVD88	6
292900096015901	-96.033	29.484	20.41	mean	20.41	20.35	526.0	114.93	NAVD88	6
292903095375501	-95.632	29.484	-16.61	mean	-16.61	-16.48	702.0	72.84	NAVD88	7
292913094584301	-94.979	29.487	-26.39	mean	-26.39	-25.58	666.0	11.49	NAVD88	6
292927095195801	-95.333	29.491	-11.28	mean	-11.28	-11.30	480.0	55.98	NAVD88	6
292931095333801	-95.561	29.492	-7.24	mean	-7.24	-7.06	345.0	57.17	NAVD88	6
292933095335301	-95.565	29.493	-6.23	mean	-6.23	-5.97	400.0	58.72	NAVD88	6
292935094583301	-94.978	29.492	-33.02	median	-32.92	-33.02	670.0	11.47	NAVD88	3
292936096012701	-96.024	29.494	19.69	mean	19.69	19.70	324.0	111.42	NAVD88	5
292944095550101	-95.917	29.496	6.25	median	6.73	6.25	975.0	108.40	NAVD88	6
292951095335201	-95.565	29.498	-5.73	mean	-5.73	-5.44	375.0	59.80	NAVD88	5
293001095274601	-95.463	29.501	-14.77	mean	-14.77	-14.64	524.0	63.21	NAVD88	6
293004095054601	-95.096	29.501	-33.29	median	-33.29	-33.29	760.0	19.81	NAVD88	1
293005095151801	-95.255	29.515	-42.55	mean	-42.55	-41.89	591.0	40.74	NAVD88	6
293007096002001	-96.006	29.502	19.16	mean	19.16	19.20	270.0	111.49	NAVD88	6
293039095053201	-95.093	29.511	-36.50	mean	-36.50	-36.02	560.0	15.43	NAVD88	4
293040095260001	-95.434	29.511	-13.31	mean	-13.31	-13.25	795.0	66.77	NAVD88	6
293114096001001	-96.003	29.521	19.70	mean	19.70	19.70	304.0	114.97	NAVD88	6
293132095283301	-95.476	29.526	-47.22	mean	-47.22	-48.42	1320.0	72.49	NAVD88	6
293137095182901	-95.308	29.527	-35.96	median	-35.96	-35.96	302.0	48.99	NAVD88	1
293140095214001	-95.361	29.528	-43.36	median	-43.36	-43.36	710.0	57.13	NAVD88	1
293148095060801	-95.103	29.530	-49.02	median	-47.63	-49.02	636.0	11.35	NAVD88	6
293148095075801	-95.133	29.530	-39.35	median	-39.35	-39.35	387.0	20.06	NAVD88	1
293152095251801	-95.422	29.531	-0.52	median	-0.52	-0.52	315.0	63.33	NAVD88	1
293156094515501	-94.866	29.532	-22.10	mean	-22.10	-21.70	683.0	0.00	NAVD88	5
293202095070301	-95.118	29.533	-40.12	mean	-40.12	-38.25	645.0	20.65	NAVD88	6
293207095061501	-95.104	29.535	-42.05	median	-39.05	-42.05	664.0	18.37	NAVD88	6
293219095485701	-95.816	29.539	-13.36	mean	-13.36	-13.16	1313.0	99.48	NAVD88	5
293222095020301	-95.034	29.540	-34.17	median	-34.17	-34.17	590.0	6.86	NAVD88	1
293223095010701	-95.019	29.540	-52.17	median	-52.17	-52.17	563.0	11.71	NAVD88	1
293226095471601	-95.788	29.541	-18.92	mean	-18.92	-18.79	1580.0	94.17	NAVD88	6
293230095024701	-95.047	29.542	-41.28	mean	-41.28	-43.33	705.0	8.92	NAVD88	5
293237095504801	-95.847	29.544	-12.00	mean	-12.00	-12.07	1178.0	102.96	NAVD88	7
293243095165201	-95.281	29.546	-44.51	median	-45.47	-44.51	830.0	47.71	NAVD88	3
293245095414801	-95.697	29.546	-18.34	mean	-18.34	-18.22	840.0	81.17	NAVD88	6
293247095054601	-95.096	29.546	-40.02	mean	-40.02	-38.75	680.0	16.22	NAVD88	6
293247095054602	-95.096	29.547	-40.51	mean	-40.51	-38.80	680.0	15.57	NAVD88	6
293305095353501	-95.593	29.552	-37.66	mean	-37.66	-37.76	711.0	66.12	NAVD88	6
293306095050801	-95.084	29.552	-38.29	mean	-38.29	-36.77	680.0	12.12	NAVD88	6
293306095054101	-95.096	29.552	-37.60	mean	-37.60	-37.04	770.0	19.65	NAVD88	77
293307095545601	-95.916	29.552	15.93	mean	15.93	15.11	915.0	113.39	NAVD88	5
293312095071501	-95.121	29.554	-39.62	mean	-39.62	-38.82	660.0	20.16	NAVD88	6
293315095063401	-95.110	29.554	-39.58	mean	-39.58	-39.23	657.0	17.79	NAVD88	6
